Season,Name,Age,Born,Flag,B,T,Ht,Wt,DoB,Yrs,GP,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,All-Star,HOF
1985,Mike Scott,30,US,,R,R,"6' 2""",210,"Apr 26, 1955",7,36,35,36,36,36,0,0,0,0,0,0,0,0,0,-,0,0,3.1,No,No
1985,Dave Smith,30,US,,R,R,"6' 1""",195,"Jan 21, 1955",6,64,0,64,64,64,0,0,0,0,0,0,0,0,0,-,0,0,1.6,No,No
1985,Julio Solano,25,DO,,R,R,"6' 1""",160,"Jan 8, 1960",3,20,0,20,20,20,0,0,0,0,0,0,0,0,0,-,0,0,0.3,No,No
1985,Harry Spilman,30,US,,L,R,"6' 1""",180,"Jul 18, 1954",8,44,14,44,21,0,2,19,0,0,0,0,0,0,0,-,25,1,-0.8,No,No
1985,Dickie Thon,27,US,,R,R,"5' 11""",160,"Jun 20, 1958",7,84,68,84,79,0,0,0,0,0,79,0,0,0,0,-,6,4,0.8,No,No
1985,Tim Tolman,29,US,,R,R,"6' 0""",190,"Apr 20, 1956",5,31,6,31,15,0,0,6,0,0,0,6,0,3,9,-,19,0,-0.4,No,No
1985,Denny Walling,31,US,,L,R,"6' 0""",180,"Apr 17, 1954",11,119,82,119,99,0,0,46,0,51,0,6,0,7,13,-,26,1,1.7,No,No
1986,Larry Andersen,33,US,,R,R,"6' 3""",200,"May 6, 1953",9,38,0,38,38,38,0,0,0,0,0,0,0,0,0,-,0,0,0.8,No,No
1986,Alan Ashby,34,US,,B,R,"6' 2""",185,"Jul 8, 1951",14,120,86,120,102,0,102,0,0,0,0,0,0,0,0,-,23,0,0.4,No,No
1986,Mark Bailey,24,US,,B,R,"6' 5""",195,"Nov 4, 1961",3,57,45,57,53,0,53,1,0,0,0,0,0,0,0,-,6,0,0,No,No
1986,Kevin Bass,27,US,,B,R,"6' 0""",183,"May 12, 1959",5,157,154,157,155,0,0,0,0,0,0,2,41,133,155,-,3,0,5.2,Yes,No
1986,Eric Bullock,26,US,,L,L,"5' 11""",185,"Feb 16, 1960",2,6,6,6,6,0,0,0,0,0,0,6,0,0,6,-,0,0,-0.5,No,No
1986,Jeff Calhoun,28,US,,L,L,"6' 2""",190,"Apr 11, 1958",3,20,0,20,20,20,0,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1986,José Cruz,38,PR,,L,L,"6' 0""",170,"Aug 8, 1947",17,141,131,141,134,0,0,0,0,0,0,134,0,0,134,-,10,0,2.7,No,No
1986,Danny Darwin,30,US,,R,R,"6' 3""",185,"Oct 25, 1955",9,12,8,12,12,12,0,0,0,0,0,0,0,0,0,-,0,0,0.8,No,No
1986,Glenn Davis,25,US,,R,R,"6' 3""",205,"Mar 28, 1961",3,158,156,158,156,0,0,156,0,0,0,0,0,0,0,-,2,0,4.5,Yes,No
1986,Jim Deshaies,26,US,,L,L,"6' 4""",222,"Jun 23, 1960",3,26,26,26,26,26,0,0,0,0,0,0,0,0,0,-,0,0,1.5,No,No
1986,Frank DiPino,29,US,,L,L,"5' 10""",175,"Oct 22, 1956",6,31,0,31,31,31,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1986,Bill Doran,28,US,,B,R,"5' 11""",175,"May 28, 1958",5,145,143,145,144,0,0,0,144,0,0,0,0,0,0,-,2,0,3.5,No,No
1986,Dan Driessen,34,US,,L,R,"5' 11""",187,"Jul 29, 1951",14,17,4,17,12,0,0,12,0,0,0,0,0,0,0,-,6,0,0.3,No,No
1986,Tom Funk,24,US,,L,L,"6' 2""",210,"Mar 13, 1962",1st,8,0,8,8,8,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1986,Ty Gainey,25,US,,L,R,"6' 1""",190,"Dec 25, 1960",2,26,12,26,19,0,0,0,0,0,0,7,14,3,19,-,8,0,0.4,No,No
1986,Phil Garner,37,US,,R,R,"5' 10""",175,"Apr 30, 1949",14,107,80,107,90,0,0,0,7,84,0,0,0,0,0,-,22,0,1.5,No,No
1986,Billy Hatcher,25,US,,R,R,"5' 9""",175,"Oct 4, 1960",3,127,101,127,121,0,0,0,0,0,0,39,95,9,121,-,5,9,1.7,No,No
1986,Manny Hernández,25,DO,,R,R,"6' 0""",150,"May 7, 1961",1st,9,4,9,9,9,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1986,Matt Keough,30,US,,R,R,"6' 3""",190,"Jul 3, 1955",9,10,5,10,10,10,0,0,0,0,0,0,0,0,0,-,0,0,0.6,No,No
1986,Charlie Kerfeld,22,US,,R,R,"6' 6""",225,"Sep 28, 1963",2,61,0,61,61,61,0,0,0,0,0,0,0,0,0,-,0,0,1.4,No,No
1986,Bob Knepper,32,US,,L,L,"6' 3""",195,"May 25, 1954",11,42,38,42,40,40,0,0,0,0,0,0,0,0,0,-,3,0,3.2,No,No
1986,Mark Knudson,25,US,,R,R,"6' 5""",215,"Oct 28, 1960",2,9,7,9,9,9,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1986,Davey Lopes,41,US,,R,R,"5' 9""",170,"May 3, 1945",15,37,22,37,24,0,0,0,0,5,0,9,10,1,19,-,12,2,0.6,No,No
1986,Aurelio López,37,MX,,R,R,"6' 0""",185,"Sep 21, 1948",10,45,0,45,45,45,0,0,0,0,0,0,0,0,0,-,0,0,0.2,No,No
1986,Mike Madden,29,US,,L,L,"6' 1""",190,"Jan 13, 1957",4,13,6,13,13,13,0,0,0,0,0,0,0,0,0,-,0,0,-0.1,No,No
1986,Louie Meadows,25,US,,L,L,"5' 11""",190,"Apr 29, 1961",1st,6,0,6,1,0,0,0,0,0,0,0,0,1,1,-,6,0,0,No,No
1986,John Mizerock,25,US,,L,R,"5' 11""",190,"Dec 8, 1960",3,44,30,44,42,0,42,0,0,0,0,0,0,0,0,-,3,0,0,No,No
1986,Rafael Montalvo,22,PR,,R,R,"6' 0""",185,"Mar 31, 1964",1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1986,Jim Pankovits,30,US,,R,R,"5' 10""",170,"Aug 6, 1955",3,70,17,70,32,0,1,0,26,0,0,5,0,0,5,-,44,1,0.5,No,No
1986,Bert Peña,26,PR,,R,R,"5' 11""",165,"Jul 11, 1959",5,15,9,15,13,0,0,0,1,2,10,0,0,0,0,-,2,1,0,No,No
1986,Terry Puhl,29,CA,,L,R,"6' 2""",195,"Jul 8, 1956",10,81,39,81,47,0,0,0,0,0,0,5,0,42,47,-,35,1,-0.3,No,No
1986,Craig Reynolds,33,US,,L,R,"6' 1""",175,"Dec 27, 1952",12,114,78,114,107,1,0,5,0,4,98,1,0,1,2,-,25,0,0.4,No,No
1986,Nolan Ryan,39,US,,R,R,"6' 2""",170,"Jan 31, 1947",20,30,30,30,30,30,0,0,0,0,0,0,0,0,0,-,0,0,2,No,Yes
1986,Mike Scott,31,US,,R,R,"6' 2""",210,"Apr 26, 1955",8,38,37,38,37,37,0,0,0,0,0,0,0,0,0,-,1,0,8.2,Yes,No
1986,Dave Smith,31,US,,R,R,"6' 1""",195,"Jan 21, 1955",7,54,0,54,54,54,0,0,0,0,0,0,0,0,0,-,0,0,1.3,Yes,No
1986,Julio Solano,26,DO,,R,R,"6' 1""",160,"Jan 8, 1960",4,16,1,16,16,16,0,0,0,0,0,0,0,0,0,-,0,0,-1.3,No,No
1986,Dickie Thon,28,US,,R,R,"5' 11""",160,"Jun 20, 1958",8,106,76,106,104,0,0,0,0,0,104,0,0,0,0,-,24,1,1.1,No,No
1986,Tony Walker,26,US,,R,R,"6' 2""",205,"Jul 1, 1959",1st,84,18,84,69,0,0,0,0,0,0,0,69,0,69,-,8,26,0.8,No,No
1986,Denny Walling,32,US,,L,R,"6' 0""",180,"Apr 17, 1954",12,130,88,130,111,0,0,4,0,102,0,6,0,5,11,-,37,0,3.9,No,No
1986,Robbie Wine,23,US,,R,R,"6' 2""",190,"Jul 13, 1962",1st,9,1,9,8,0,8,0,0,0,0,0,0,0,0,-,1,0,-0.1,No,No
1987,Troy Afenir,23,US,,R,R,"6' 4""",185,"Sep 21, 1963",1st,10,5,10,10,0,10,0,0,0,0,0,0,0,0,-,1,0,-0.2,No,No
1987,Juan Agosto,29,PR,,L,L,"6' 2""",190,"Feb 23, 1958",7,27,0,27,27,27,0,0,0,0,0,0,0,0,0,-,0,0,0.3,No,No
1987,Larry Andersen,34,US,,R,R,"6' 3""",200,"May 6, 1953",10,67,0,67,67,67,0,0,0,0,0,0,0,0,0,-,0,0,1,No,No
1987,Alan Ashby,35,US,,B,R,"6' 2""",185,"Jul 8, 1951",15,125,105,125,110,0,110,0,0,0,0,0,0,0,0,-,17,0,2.4,No,No
1987,Mark Bailey,25,US,,B,R,"6' 5""",195,"Nov 4, 1961",4,35,14,35,27,0,27,0,0,0,0,0,0,0,0,-,9,0,-0.1,No,No
1987,Kevin Bass,28,US,,B,R,"6' 0""",183,"May 12, 1959",6,157,154,157,155,0,0,0,0,0,0,0,0,155,155,-,2,0,2.8,No,No
1987,Dale Berra,30,US,,R,R,"6' 0""",180,"Dec 13, 1956",11,19,16,19,19,0,0,0,3,0,18,0,0,0,0,-,1,0,-0.2,No,No
1987,Buddy Biancalana,27,US,,B,R,"5' 11""",160,"Feb 2, 1960",6,18,6,18,18,0,0,0,3,0,16,0,0,0,0,-,1,3,-0.6,No,No
1987,Ken Caminiti,24,US,,B,R,"6' 0""",200,"Apr 21, 1963",1st,63,51,63,61,0,0,0,0,61,0,0,0,0,0,-,9,0,-0.4,No,No
1987,Rocky Childress,25,US,,R,R,"6' 2""",195,"Feb 18, 1962",3,32,0,32,32,32,0,0,0,0,0,0,0,0,0,-,0,0,0.9,No,No
1987,José Cruz,39,PR,,L,L,"6' 0""",170,"Aug 8, 1947",18,126,89,126,97,0,0,0,0,0,0,97,0,0,97,-,33,0,1.1,No,No
1987,Danny Darwin,31,US,,R,R,"6' 3""",185,"Oct 25, 1955",10,35,30,35,33,33,0,0,0,0,0,0,0,0,0,-,0,2,3.3,No,No
1987,Glenn Davis,26,US,,R,R,"6' 3""",205,"Mar 28, 1961",4,151,150,151,151,0,0,151,0,0,0,0,0,0,0,-,1,0,1.7,No,No
1987,Jim Deshaies,27,US,,L,L,"6' 4""",222,"Jun 23, 1960",4,26,25,26,26,26,0,0,0,0,0,0,0,0,0,-,0,0,1.5,No,No
1987,Bill Doran,29,US,,B,R,"5' 11""",175,"May 28, 1958",6,162,162,162,162,0,0,0,162,0,3,0,0,0,0,-,0,0,4.7,No,No
1987,Ty Gainey,26,US,,L,R,"6' 1""",190,"Dec 25, 1960",3,18,3,18,6,0,0,0,0,0,0,6,0,0,6,-,13,1,-0.1,No,No
1987,Phil Garner,38,US,,R,R,"5' 10""",175,"Apr 30, 1949",15,43,29,43,37,0,0,0,2,36,0,0,0,0,0,-,12,1,0.2,No,No
1987,Billy Hatcher,26,US,,R,R,"5' 9""",175,"Oct 4, 1960",4,141,139,141,140,0,0,0,0,0,0,51,94,6,140,-,2,0,2.5,No,No
1987,Jeff Heathcock,27,US,,R,R,"6' 4""",205,"Nov 18, 1959",3,19,2,19,19,19,0,0,0,0,0,0,0,0,0,-,0,0,0.8,No,No
1987,Manny Hernández,26,DO,,R,R,"6' 0""",150,"May 7, 1961",2,6,3,6,6,6,0,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1987,Paul Householder,28,US,,B,R,"6' 0""",180,"Sep 4, 1958",8,14,1,14,7,0,0,0,0,0,0,0,6,1,7,-,9,1,0,No,No
1987,Chuck Jackson,24,US,,R,R,"6' 0""",185,"Mar 19, 1963",1st,35,17,35,29,0,0,0,0,16,1,1,12,0,13,-,9,2,0,No,No
1987,Charlie Kerfeld,23,US,,R,R,"6' 6""",225,"Sep 28, 1963",3,21,0,21,21,21,0,0,0,0,0,0,0,0,0,-,0,0,-0.6,No,No
1987,Bob Knepper,33,US,,L,L,"6' 3""",195,"May 25, 1954",12,33,31,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,-1.2,No,No
1987,Davey Lopes,42,US,,R,R,"5' 9""",170,"May 3, 1945",16,47,5,47,5,0,0,0,0,0,0,5,0,0,5,-,39,3,0.2,No,No
1987,Aurelio López,38,MX,,R,R,"6' 0""",185,"Sep 21, 1948",11,26,0,26,26,26,0,0,0,0,0,0,0,0,0,-,0,0,-0.1,No,No
1987,Rob Mallicoat,22,US,,L,L,"6' 3""",180,"Nov 16, 1964",1st,4,1,4,4,4,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1987,Ron Mathis,28,US,,R,R,"6' 0""",175,"Sep 25, 1958",2,8,0,8,8,8,0,0,0,0,0,0,0,0,0,-,0,0,-0.1,No,No
1987,Dave Meads,23,US,,L,L,"6' 0""",175,"Jan 7, 1964",1st,45,0,45,45,45,0,0,0,0,0,0,0,0,0,-,0,0,-0.4,No,No
1987,Jim Pankovits,31,US,,R,R,"5' 10""",170,"Aug 6, 1955",4,50,6,50,18,0,0,0,9,4,0,6,0,0,6,-,35,2,0.1,No,No
1987,Bert Peña,27,PR,,R,R,"5' 11""",165,"Jul 11, 1959",6,21,14,21,20,0,0,0,0,1,19,0,0,0,0,-,1,0,-0.5,No,No
1987,Terry Puhl,30,CA,,L,R,"6' 2""",195,"Jul 8, 1956",11,90,16,90,40,0,0,0,0,0,0,28,5,9,40,-,60,2,-0.2,No,No
1987,Craig Reynolds,34,US,,L,R,"6' 1""",175,"Dec 27, 1952",13,135,108,135,130,0,0,0,0,2,129,0,0,0,0,-,14,2,0.2,No,No
1987,Ronn Reynolds,28,US,,R,R,"6' 0""",200,"Sep 28, 1958",5,38,30,38,38,0,38,0,0,0,0,0,0,0,0,-,0,1,-1,No,No
1987,Nolan Ryan,40,US,,R,R,"6' 2""",170,"Jan 31, 1947",21,34,34,34,34,34,0,0,0,0,0,0,0,0,0,-,0,0,4.8,No,Yes
1987,Mike Scott,32,US,,R,R,"6' 2""",210,"Apr 26, 1955",9,36,36,36,36,36,0,0,0,0,0,0,0,0,0,-,0,0,5.6,Yes,No
1987,Dave Smith,32,US,,R,R,"6' 1""",195,"Jan 21, 1955",8,50,0,50,50,50,0,0,0,0,0,0,0,0,0,-,0,0,2.9,No,No
1987,Julio Solano,27,DO,,R,R,"6' 1""",160,"Jan 8, 1960",5,11,0,11,11,11,0,0,0,0,0,0,0,0,0,-,0,0,-0.4,No,No
1987,Dickie Thon,29,US,,R,R,"5' 11""",160,"Jun 20, 1958",9,32,18,32,31,0,0,0,0,0,31,0,0,0,0,-,11,0,0.2,No,No
1987,Ty Waller,30,US,,R,R,"6' 0""",180,"Mar 14, 1957",4,11,0,11,3,0,0,0,0,0,0,1,2,0,3,-,4,4,0,No,No
1987,Denny Walling,33,US,,L,R,"6' 0""",180,"Apr 17, 1954",13,110,86,110,99,0,0,16,0,79,0,6,0,2,7,-,17,0,1.2,No,No
1987,Robbie Wine,24,US,,R,R,"6' 2""",190,"Jul 13, 1962",2,14,8,14,12,0,12,0,0,0,0,0,0,0,0,-,3,0,-0.6,No,No
1987,Gerald Young,22,HN,,B,R,"6' 2""",185,"Oct 22, 1964",1st,71,64,71,67,0,0,0,0,0,0,0,67,0,67,-,3,1,1.2,No,No
1988,Juan Agosto,30,PR,,L,L,"6' 2""",190,"Feb 23, 1958",8,75,0,75,75,75,0,0,0,0,0,0,0,0,0,-,0,0,2.1,No,No
1988,Larry Andersen,35,US,,R,R,"6' 3""",200,"May 6, 1953",11,53,0,53,53,53,0,0,0,0,0,0,0,0,0,-,0,0,1.3,No,No
1988,Joaquín Andújar,35,DO,,B,R,"6' 0""",170,"Dec 21, 1952",13,23,10,23,23,23,0,0,0,0,0,0,0,0,0,-,0,0,-0.1,No,No
1988,Alan Ashby,36,US,,B,R,"6' 2""",185,"Jul 8, 1951",16,73,60,73,66,0,66,0,0,0,0,0,0,0,0,-,11,0,0.7,No,No
1988,Mark Bailey,26,US,,B,R,"6' 5""",195,"Nov 4, 1961",5,8,7,8,8,0,8,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1988,Kevin Bass,29,US,,B,R,"6' 0""",183,"May 12, 1959",7,157,137,157,147,0,0,0,0,0,0,0,0,147,147,-,18,0,2.2,No,No
1988,Buddy Bell,36,US,,R,R,"6' 1""",180,"Aug 27, 1951",17,74,71,74,71,0,0,7,0,66,0,0,0,0,0,-,3,0,0.4,No,No
1988,Craig Biggio,22,US,,R,R,"5' 11""",185,"Dec 14, 1965",1st,50,40,50,50,0,50,0,0,0,0,0,0,0,0,-,0,1,0.3,No,Yes
1988,Ernie Camacho,33,US,,R,R,"6' 1""",180,"Feb 1, 1955",8,13,0,13,13,13,0,0,0,0,0,0,0,0,0,-,0,0,-0.7,No,No
1988,Ken Caminiti,25,US,,B,R,"6' 0""",200,"Apr 21, 1963",2,30,20,30,28,0,0,0,0,28,0,0,0,0,0,-,5,0,-0.6,No,No
1988,Casey Candaele,27,US,,B,R,"5' 9""",160,"Jan 12, 1961",3,21,3,21,16,0,0,0,10,1,0,0,3,2,5,-,6,1,0,No,No
1988,Rocky Childress,26,US,,R,R,"6' 2""",195,"Feb 18, 1962",4,11,0,11,11,11,0,0,0,0,0,0,0,0,0,-,0,0,-0.4,No,No
1988,Danny Darwin,32,US,,R,R,"6' 3""",185,"Oct 25, 1955",11,44,20,44,44,44,0,0,0,0,0,0,0,0,0,-,0,0,1.4,No,No
1988,Glenn Davis,27,US,,R,R,"6' 3""",205,"Mar 28, 1961",5,152,150,152,151,0,0,151,0,0,0,0,0,0,0,-,2,0,4.3,No,No
1988,Jim Deshaies,28,US,,L,L,"6' 4""",222,"Jun 23, 1960",5,31,31,31,31,31,0,0,0,0,0,0,0,0,0,-,0,0,3,No,No
1988,Bill Doran,30,US,,B,R,"5' 11""",175,"May 28, 1958",7,132,128,132,130,0,0,0,130,0,0,0,0,0,0,-,2,1,3.4,No,No
1988,Cameron Drew,24,US,,L,R,"6' 5""",230,"Feb 12, 1964",1st,7,4,7,5,0,0,0,0,0,0,3,0,2,5,-,2,0,-0.1,No,No
1988,John Fishel,25,US,,R,R,"5' 11""",185,"Nov 8, 1962",1st,19,2,19,6,0,0,0,0,0,0,5,0,2,6,-,16,0,-0.1,No,No
1988,Bob Forsch,38,US,,R,R,"6' 4""",200,"Jan 13, 1950",15,6,6,6,6,6,0,0,0,0,0,0,0,0,0,-,0,0,-0.7,No,No
1988,Billy Hatcher,27,US,,R,R,"5' 9""",175,"Oct 4, 1960",5,145,133,145,142,0,0,0,0,0,0,124,25,0,142,-,8,1,0.9,No,No
1988,Jeff Heathcock,28,US,,R,R,"6' 4""",205,"Nov 18, 1959",4,17,1,17,17,17,0,0,0,0,0,0,0,0,0,-,0,0,-1,No,No
1988,Steve Henderson,35,US,,R,R,"6' 2""",190,"Nov 18, 1952",12,42,4,42,9,0,0,1,0,0,0,4,0,4,8,-,35,0,0.1,No,No
1988,Chuck Jackson,25,US,,R,R,"6' 0""",185,"Mar 19, 1963",2,46,20,46,38,0,0,0,0,32,3,0,1,2,3,-,10,2,0.4,No,No
1988,Bob Knepper,34,US,,L,L,"6' 3""",195,"May 25, 1954",13,27,27,27,27,27,0,0,0,0,0,0,0,0,0,-,0,0,2.2,Yes,No
1988,Louie Meadows,27,US,,L,L,"5' 11""",190,"Apr 29, 1961",2,35,7,35,10,0,0,0,0,0,0,7,1,3,10,-,21,5,0.4,No,No
1988,Dave Meads,24,US,,L,L,"6' 0""",175,"Jan 7, 1964",2,22,2,22,22,22,0,0,0,0,0,0,0,0,0,-,0,0,0.2,No,No
1988,Brian Meyer,25,US,,R,R,"6' 1""",190,"Jan 29, 1963",1st,8,0,8,8,8,0,0,0,0,0,0,0,0,0,-,0,0,0.3,No,No
1988,Jim Pankovits,32,US,,R,R,"5' 10""",170,"Aug 6, 1955",5,68,31,68,43,0,0,2,31,11,0,0,0,0,0,-,28,2,-0.1,No,No
1988,Terry Puhl,31,CA,,L,R,"6' 2""",195,"Jul 8, 1956",12,113,54,113,78,0,0,0,0,0,0,48,1,33,78,-,48,0,1.8,No,No
1988,Rafael Ramírez,30,DO,,R,R,"6' 0""",170,"Feb 18, 1958",9,155,149,155,154,0,0,0,0,0,154,0,0,0,0,-,4,2,1.5,No,No
1988,Craig Reynolds,35,US,,L,R,"6' 1""",175,"Dec 27, 1952",14,78,33,78,58,0,0,10,11,19,22,0,0,0,0,-,26,4,0.1,No,No
1988,Nolan Ryan,41,US,,R,R,"6' 2""",170,"Jan 31, 1947",22,33,33,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,1.7,No,Yes
1988,Mike Scott,33,US,,R,R,"6' 2""",210,"Apr 26, 1955",10,32,32,32,32,32,0,0,0,0,0,0,0,0,0,-,0,0,4.3,No,No
1988,Craig Smajstrla,26,US,,B,R,"5' 9""",165,"Jun 19, 1962",1st,8,0,8,2,0,0,0,2,0,0,0,0,0,0,-,2,5,-0.1,No,No
1988,Dave Smith,33,US,,R,R,"6' 1""",195,"Jan 21, 1955",9,51,0,51,51,51,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1988,Harry Spilman,33,US,,L,R,"6' 1""",180,"Jul 18, 1954",11,7,0,7,1,0,0,1,0,0,0,0,0,0,0,-,6,0,-0.1,No,No
1988,Alex Treviño,30,MX,,R,R,"5' 10""",165,"Aug 26, 1957",11,78,55,78,75,0,74,0,0,0,0,1,0,0,1,-,6,7,0.5,No,No
1988,Denny Walling,34,US,,L,R,"6' 0""",180,"Apr 17, 1954",14,65,44,65,55,0,0,3,0,51,0,1,0,0,1,-,18,0,1,No,No
1988,Gerald Young,23,HN,,B,R,"6' 2""",185,"Oct 22, 1964",2,149,144,149,145,0,0,0,0,0,0,0,145,0,145,-,5,0,1.7,No,No
1989,Juan Agosto,31,PR,,L,L,"6' 2""",190,"Feb 23, 1958",9,71,0,71,71,71,0,0,0,0,0,0,0,0,0,-,0,0,0.4,No,No
1989,Larry Andersen,36,US,,R,R,"6' 3""",200,"May 6, 1953",12,60,0,60,60,60,0,0,0,0,0,0,0,0,0,-,0,0,2.5,No,No
1989,Eric Anthony,21,US,,L,L,"6' 2""",195,"Nov 8, 1967",1st,25,16,25,21,0,0,0,0,0,0,3,0,18,21,-,7,0,0,No,No
1989,Alan Ashby,37,US,,B,R,"6' 2""",185,"Jul 8, 1951",17,22,17,22,19,0,19,0,0,0,0,0,0,0,0,-,4,0,-0.5,No,No
1989,Kevin Bass,30,US,,B,R,"6' 0""",183,"May 12, 1959",8,87,81,87,84,0,0,0,0,0,0,31,0,53,84,-,3,2,3.2,No,No
1989,Craig Biggio,23,US,,R,R,"5' 11""",185,"Dec 14, 1965",2,134,124,134,130,0,125,0,0,0,0,1,4,0,5,-,5,1,2.7,No,Yes
1989,Ken Caminiti,26,US,,B,R,"6' 0""",200,"Apr 21, 1963",3,161,159,161,160,0,0,0,0,160,0,0,0,0,0,-,2,0,4.9,No,No
1989,José Canó,27,DO,,R,R,"6' 3""",175,"Mar 7, 1962",1st,6,3,6,6,6,0,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1989,Jim Clancy,33,US,,R,R,"6' 4""",220,"Dec 18, 1955",13,33,26,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,-2.9,No,No
1989,Danny Darwin,33,US,,R,R,"6' 3""",185,"Oct 25, 1955",12,68,0,68,68,68,0,0,0,0,0,0,0,0,0,-,0,0,2.4,No,No
1989,Mark Davidson,28,US,,R,R,"6' 2""",180,"Feb 15, 1961",4,33,15,33,23,0,0,0,0,0,0,7,3,15,23,-,14,1,0,No,No
1989,Glenn Davis,28,US,,R,R,"6' 3""",205,"Mar 28, 1961",6,158,153,158,156,0,0,156,0,0,0,0,0,0,0,-,3,0,4.4,Yes,No
1989,Jim Deshaies,29,US,,L,L,"6' 4""",222,"Jun 23, 1960",6,35,34,35,34,34,0,0,0,0,0,0,0,0,0,-,1,0,3,No,No
1989,Bill Doran,31,US,,B,R,"5' 11""",175,"May 28, 1958",8,142,131,142,138,0,0,0,138,0,0,0,0,0,0,-,9,1,1.4,No,No
1989,Bob Forsch,39,US,,R,R,"6' 4""",200,"Jan 13, 1950",16,37,15,37,37,37,0,0,0,0,0,0,0,0,0,-,0,1,-1.7,No,No
1989,Greg Gross,36,US,,L,L,"5' 10""",160,"Aug 1, 1952",17,60,10,60,18,1,0,6,0,0,0,5,0,7,12,-,46,0,-0.6,No,No
1989,Billy Hatcher,28,US,,R,R,"5' 9""",175,"Oct 4, 1960",6,108,93,108,104,0,0,0,0,0,0,96,10,0,104,-,8,0,0.5,No,No
1989,Bob Knepper,35,US,,L,L,"6' 3""",195,"May 25, 1954",14,22,20,22,22,22,0,0,0,0,0,0,0,0,0,-,0,0,-1.5,No,No
1989,Steve Lombardozzi,29,US,,R,R,"6' 0""",175,"Apr 26, 1960",5,21,10,21,19,0,0,0,18,1,0,0,0,0,0,-,3,0,0.4,No,No
1989,Roger Mason,31,US,,R,R,"6' 6""",215,"Sep 18, 1957",5,2,0,2,2,2,0,0,0,0,0,0,0,0,0,-,0,0,-0.1,No,No
1989,Louie Meadows,28,US,,L,L,"5' 11""",190,"Apr 29, 1961",3,31,6,31,15,0,0,1,0,0,0,12,0,4,14,-,21,0,-0.6,No,No
1989,Brian Meyer,26,US,,R,R,"6' 1""",190,"Jan 29, 1963",2,12,0,12,12,12,0,0,0,0,0,0,0,0,0,-,0,0,-0.5,No,No
1989,Carl Nichols,26,US,,R,R,"6' 0""",184,"Oct 14, 1962",4,8,2,8,6,0,6,0,0,0,0,0,0,0,0,-,4,0,-0.2,No,No
1989,Mark Portugal,26,US,,R,R,"6' 0""",170,"Oct 30, 1962",5,20,15,20,20,20,0,0,0,0,0,0,0,0,0,-,0,0,2.6,No,No
1989,Terry Puhl,32,CA,,L,R,"6' 2""",195,"Jul 8, 1956",13,121,99,121,105,0,0,3,0,0,0,36,11,64,103,-,17,0,2.1,No,No
1989,Rafael Ramírez,31,DO,,R,R,"6' 0""",170,"Feb 18, 1958",10,151,137,151,149,0,0,0,0,0,149,0,0,0,0,-,6,0,-1,No,No
1989,Craig Reynolds,36,US,,L,R,"6' 1""",175,"Dec 27, 1952",15,101,38,101,67,1,0,5,29,10,26,1,0,0,1,-,42,1,-0.8,No,No
1989,Rick Rhoden,36,US,,R,R,"6' 3""",195,"May 16, 1953",16,20,17,20,20,20,0,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1989,Dan Schatzeder,34,US,,L,L,"6' 0""",185,"Dec 1, 1954",13,36,0,36,36,36,0,0,0,0,0,0,0,0,0,-,0,0,-1.1,No,No
1989,Mike Scott,34,US,,R,R,"6' 2""",210,"Apr 26, 1955",11,33,32,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,2.7,Yes,No
1989,Dave Smith,34,US,,R,R,"6' 1""",195,"Jan 21, 1955",10,52,0,52,52,52,0,0,0,0,0,0,0,0,0,-,0,0,0.6,No,No
1989,Harry Spilman,34,US,,L,R,"6' 1""",180,"Jul 18, 1954",12,32,4,32,9,0,1,9,0,0,0,0,0,0,0,-,23,0,0.2,No,No
1989,Alex Treviño,31,MX,,R,R,"5' 10""",165,"Aug 26, 1957",12,59,25,59,35,0,32,2,0,2,0,0,0,0,0,-,26,0,1.1,No,No
1989,Ron Washington,37,US,,R,R,"5' 11""",155,"Apr 29, 1952",10,7,0,7,2,0,0,0,1,1,0,0,0,0,0,-,5,0,-0.1,No,No
1989,Glenn Wilson,30,US,,R,R,"6' 1""",190,"Dec 22, 1958",8,28,25,28,25,0,0,0,0,0,0,0,0,25,25,-,3,0,0.2,No,No
